ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5021845,F,N,Y,1,90000,Working,Secondary / secondary special,Civil marriage,House / apartment,-8993,-152,1,1,0,0,Medicine staff,3
5021854,F,N,Y,0,180000,Commercial associate,Higher education,Married,House / apartment,-10981,-1766,1,0,0,1,Laborers,2
5021855,F,N,Y,1,135000,Working,Secondary / secondary special,Civil marriage,With parents,-10190,-279,1,0,0,0,,3
5021858,F,Y,Y,1,315000,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,,2
5021861,F,Y,Y,1,315000,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,,2
5021865,F,Y,Y,1,315000,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,,2
5021867,F,Y,Y,1,315000,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,,2
5021868,F,Y,Y,1,315000,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,,2
5021869,F,Y,Y,1,315000,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,,2
5021870,F,Y,Y,1,315000,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,,2
5021871,F,Y,Y,1,315000,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,,2
5021874,M,Y,N,0,171000,Working,Secondary / secondary special,Single / not married,Rented apartment,-9545,-156,1,0,0,0,Laborers,1
5021878,M,N,Y,2,135000,Working,Secondary / secondary special,Married,House / apartment,-13534,-2557,1,0,0,0,Laborers,4
5021883,F,Y,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2
5021884,F,Y,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2
5021887,F,Y,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2
5021888,F,Y,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2
5021889,F,Y,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2
5021891,F,Y,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2
5021898,F,N,Y,0,328500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20940,365243,1,0,0,0,,2
5021899,F,N,Y,0,328500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20940,365243,1,0,0,0,,2
5021900,F,N,Y,0,328500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20940,365243,1,0,0,0,,2
5021901,F,N,Y,0,328500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20940,365243,1,0,0,0,,2
5021902,F,N,Y,0,328500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20940,365243,1,0,0,0,,2
5021903,F,N,Y,0,328500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20940,365243,1,0,0,0,,2
5021906,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2
5021907,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2
5021909,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2
5021910,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2
5021912,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2
5021917,M,Y,Y,0,148500,Pensioner,Secondary / secondary special,Married,House / apartment,-22815,365243,1,0,1,0,,2
5021919,F,Y,N,1,76500,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21583,365243,1,0,1,0,,3
5021920,F,Y,N,1,76500,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21583,365243,1,0,1,0,,3
5021922,F,N,Y,0,135000,Working,Higher education,Married,House / apartment,-12952,-1587,1,0,1,0,Core staff,2
5021926,F,Y,Y,2,135000,Working,Higher education,Separated,House / apartment,-20425,-5453,1,1,1,0,Sales staff,3
5021929,F,N,Y,0,67500,Pensioner,Higher education,Married,House / apartment,-22212,365243,1,0,0,0,,2
5021933,F,N,Y,0,67500,Pensioner,Higher education,Married,House / apartment,-22212,365243,1,0,0,0,,2
5021935,F,N,Y,0,67500,Pensioner,Higher education,Married,House / apartment,-22212,365243,1,0,0,0,,2
5021936,F,N,Y,0,67500,Pensioner,Higher education,Married,House / apartment,-22212,365243,1,0,0,0,,2
5021937,F,N,Y,0,67500,Pensioner,Higher education,Married,House / apartment,-22212,365243,1,0,0,0,,2
5021940,F,Y,Y,0,445500,Commercial associate,Higher education,Married,House / apartment,-12477,-456,1,0,0,0,Managers,2
5021942,F,Y,Y,0,445500,Commercial associate,Higher education,Married,House / apartment,-12477,-456,1,0,0,0,Managers,2
5021943,F,Y,Y,0,445500,Commercial associate,Higher education,Married,House / apartment,-12477,-456,1,0,0,0,Managers,2
5021944,F,Y,Y,0,445500,Commercial associate,Higher education,Married,House / apartment,-12477,-456,1,0,0,0,Managers,2
5021945,F,Y,Y,0,445500,Commercial associate,Higher education,Married,House / apartment,-12477,-456,1,0,0,0,Managers,2
5021946,F,Y,Y,0,445500,Commercial associate,Higher education,Married,House / apartment,-12477,-456,1,0,0,0,Managers,2
5021947,F,Y,Y,0,445500,Commercial associate,Higher education,Married,House / apartment,-12477,-456,1,0,0,0,Managers,2
5021949,F,Y,Y,0,445500,Commercial associate,Higher education,Married,House / apartment,-12477,-456,1,0,0,0,Managers,2
5021950,F,Y,Y,0,445500,Commercial associate,Higher education,Married,House / apartment,-12477,-456,1,0,0,0,Managers,2
5021951,F,Y,Y,0,445500,Commercial associate,Higher education,Married,House / apartment,-12477,-456,1,0,0,0,Managers,2
5021954,F,N,Y,0,67500,Working,Secondary / secondary special,Single / not married,With parents,-9130,-2105,1,0,0,0,High skill tech staff,1
5021956,F,N,Y,0,67500,Working,Secondary / secondary special,Single / not married,With parents,-9130,-2105,1,0,0,0,High skill tech staff,1
5021960,F,Y,Y,0,76500,Working,Higher education,Married,House / apartment,-17743,-4205,1,0,0,0,,2
5021961,F,Y,Y,0,76500,Working,Higher education,Married,House / apartment,-17743,-4205,1,0,0,0,,2
5021965,F,N,N,1,103500,Working,Secondary / secondary special,Married,House / apartment,-11720,-1191,1,0,0,0,Sales staff,3
5021967,F,N,N,1,103500,Working,Secondary / secondary special,Married,House / apartment,-11720,-1191,1,0,0,0,Sales staff,3
5021970,F,N,N,1,103500,Working,Secondary / secondary special,Married,House / apartment,-11720,-1191,1,0,0,0,Sales staff,3
5021972,F,N,N,1,103500,Working,Secondary / secondary special,Married,House / apartment,-11720,-1191,1,0,0,0,Sales staff,3
5021974,F,N,N,1,103500,Working,Secondary / secondary special,Married,House / apartment,-11720,-1191,1,0,0,0,Sales staff,3
5021975,F,N,N,1,103500,Working,Secondary / secondary special,Married,House / apartment,-11720,-1191,1,0,0,0,Sales staff,3
5021978,F,N,N,1,180000,Working,Secondary / secondary special,Single / not married,Rented apartment,-13100,-2013,1,0,0,1,,2
5021980,F,N,N,1,180000,Working,Secondary / secondary special,Single / not married,Rented apartment,-13100,-2013,1,0,0,1,,2
5021981,M,N,Y,0,315000,Pensioner,Secondary / secondary special,Married,House / apartment,-20282,365243,1,0,0,0,,2
5021990,M,Y,Y,0,135000,Working,Higher education,Married,House / apartment,-9303,-852,1,0,0,0,Sales staff,2
5021996,M,Y,Y,0,135000,Working,Higher education,Married,House / apartment,-9303,-852,1,0,0,0,Sales staff,2
5021997,M,N,Y,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18863,-1644,1,0,0,1,,2
5021998,M,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-18863,-1644,1,0,0,1,,2
5022000,M,N,Y,0,157500,Working,Secondary / secondary special,Single / not married,House / apartment,-20102,-1039,1,0,0,0,Laborers,1
5022001,M,N,Y,0,157500,Working,Secondary / secondary special,Single / not married,House / apartment,-20102,-1039,1,0,0,0,Laborers,1
5022002,M,N,Y,0,157500,Working,Secondary / secondary special,Single / not married,House / apartment,-20102,-1039,1,0,0,0,Laborers,1
5022010,M,Y,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-9952,-1613,1,0,0,0,,1
5022011,M,Y,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-9952,-1613,1,0,0,0,,1
5022012,M,Y,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-9952,-1613,1,0,0,0,,1
5022013,M,Y,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-9952,-1613,1,0,0,0,,1
5022019,M,Y,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-9952,-1613,1,0,0,0,,1
5022021,M,Y,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-9952,-1613,1,0,0,0,,1
5022022,M,Y,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-9952,-1613,1,0,0,0,,1
5022025,M,Y,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-9952,-1613,1,0,0,0,,1
5022027,M,Y,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-9952,-1613,1,0,0,0,,1
5022029,M,Y,Y,1,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14868,-3013,1,1,0,1,Security staff,3
5022030,M,Y,Y,1,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14868,-3013,1,1,0,1,Security staff,3
5022033,M,N,Y,0,143100,Pensioner,Secondary / secondary special,Married,House / apartment,-22776,365243,1,0,1,0,,2
5022038,M,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-10049,-1405,1,0,0,1,Sales staff,2
5022039,M,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-10049,-1405,1,0,0,1,Sales staff,2
5022040,M,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-10049,-1405,1,0,0,1,Sales staff,2
5022041,M,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-10049,-1405,1,0,0,1,Sales staff,2
5022042,M,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-10049,-1405,1,0,0,1,Sales staff,2
5022044,F,Y,N,1,225000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11714,-1740,1,0,0,1,Core staff,2
5022046,M,Y,Y,0,135000,Working,Secondary / secondary special,Married,Office apartment,-14917,-8157,1,1,1,0,Drivers,2
5022047,M,Y,Y,0,135000,Working,Secondary / secondary special,Married,Office apartment,-14917,-8157,1,1,1,0,Drivers,2
5022048,M,N,Y,0,202500,Working,Higher education,Single / not married,House / apartment,-12811,-4327,1,0,0,0,,1
5022053,M,N,N,0,202500,Working,Higher education,Single / not married,House / apartment,-12811,-4327,1,0,0,0,,1
5022056,F,N,Y,0,58500,Working,Secondary / secondary special,Married,House / apartment,-14731,-4931,1,0,0,1,Laborers,2
5022057,F,N,Y,0,58500,Working,Secondary / secondary special,Married,House / apartment,-14731,-4931,1,0,0,1,Laborers,2
5022059,F,N,Y,0,58500,Working,Secondary / secondary special,Married,House / apartment,-14731,-4931,1,0,0,1,Laborers,2
5022060,F,N,Y,0,58500,Working,Secondary / secondary special,Married,House / apartment,-14731,-4931,1,0,0,1,Laborers,2
5022066,F,N,Y,0,216000,Working,Higher education,Married,With parents,-11445,-3657,1,0,1,0,Core staff,2
5022071,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-19452,-1218,1,1,0,0,Sales staff,2
5022072,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-19452,-1218,1,1,0,0,Sales staff,2
5022073,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-19452,-1218,1,1,0,0,Sales staff,2
5022074,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-19452,-1218,1,1,0,0,Sales staff,2
5022075,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-19452,-1218,1,1,0,0,Sales staff,2
5022079,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-19205,-1552,1,1,1,0,,2
5022081,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-19205,-1552,1,1,1,0,,2
5022082,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-19205,-1552,1,1,1,0,,2
5022083,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-19205,-1552,1,1,1,0,,2
5022086,F,Y,Y,0,202500,Commercial associate,Incomplete higher,Married,House / apartment,-15812,-4231,1,1,1,1,Accountants,2
5022087,F,Y,Y,0,202500,Commercial associate,Incomplete higher,Married,House / apartment,-15812,-4231,1,1,1,1,Accountants,2
5022089,F,Y,Y,0,202500,Commercial associate,Incomplete higher,Married,House / apartment,-15812,-4231,1,1,1,1,Accountants,2
5022092,F,Y,Y,0,202500,Commercial associate,Incomplete higher,Married,House / apartment,-15812,-4231,1,1,1,1,Accountants,2
5022093,F,N,Y,0,76500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22204,365243,1,0,1,0,,1
5022097,F,N,Y,0,76500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22204,365243,1,0,1,0,,1
5022098,F,N,Y,0,76500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22204,365243,1,0,1,0,,1
5022099,F,N,Y,0,76500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22204,365243,1,0,1,0,,1
5022100,F,N,Y,0,76500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22204,365243,1,0,1,0,,1
5022101,F,N,Y,0,76500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22204,365243,1,0,1,0,,1
5022102,F,N,N,0,94500,Working,Secondary / secondary special,Single / not married,Rented apartment,-17836,-2561,1,0,0,0,Security staff,1
5022103,F,N,N,0,94500,Working,Secondary / secondary special,Single / not married,Rented apartment,-17836,-2561,1,0,0,0,Security staff,1
5022105,F,N,Y,1,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-18090,-5570,1,1,1,1,High skill tech staff,2
5022108,F,N,Y,1,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-18090,-5570,1,1,1,1,High skill tech staff,2
5022109,F,N,Y,1,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-18090,-5570,1,1,1,1,High skill tech staff,2
5022111,F,N,Y,1,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-18090,-5570,1,1,1,1,High skill tech staff,2
5022114,M,Y,Y,1,135000,Working,Higher education,Married,House / apartment,-9621,-126,1,0,0,0,Core staff,3
5022115,M,Y,Y,1,135000,Working,Higher education,Married,House / apartment,-9621,-126,1,0,0,0,Core staff,3
5022117,M,N,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,-19686,-1131,1,0,0,0,Laborers,2
5022118,M,N,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,-19686,-1131,1,0,0,0,Laborers,2
5022119,M,N,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,-19686,-1131,1,0,0,0,Laborers,2
5022120,M,N,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,-19686,-1131,1,0,0,0,Laborers,2
5022125,F,N,Y,0,135000,Commercial associate,Higher education,Civil marriage,House / apartment,-10091,-1525,1,0,0,1,,2
5022126,F,N,Y,0,135000,Commercial associate,Higher education,Civil marriage,House / apartment,-10091,-1525,1,0,0,1,,2
5022127,F,N,Y,0,135000,Commercial associate,Higher education,Civil marriage,House / apartment,-10091,-1525,1,0,0,1,,2
5022128,F,N,Y,0,135000,Pensioner,Higher education,Single / not married,House / apartment,-21881,365243,1,0,0,0,,1
5022131,M,Y,N,2,207000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13297,-762,1,0,0,0,Sales staff,4
5022133,M,Y,N,2,207000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13297,-762,1,0,0,0,Sales staff,4
5022134,M,Y,N,2,207000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13297,-762,1,0,0,0,Sales staff,4
5022138,F,N,Y,0,126000,Pensioner,Secondary / secondary special,Married,House / apartment,-20681,365243,1,0,0,0,,2
5022140,F,N,Y,0,207000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19569,-2013,1,0,0,0,Sales staff,1
5022141,F,N,Y,0,207000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19569,-2013,1,0,0,0,Sales staff,1
5022142,F,N,Y,0,207000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19569,-2013,1,0,0,0,Sales staff,1
5022144,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-13177,-1678,1,0,0,0,Sales staff,2
5022148,F,Y,Y,2,180000,Commercial associate,Higher education,Married,House / apartment,-11719,-2866,1,0,1,1,,4
5022149,F,Y,Y,2,180000,Commercial associate,Higher education,Married,House / apartment,-11719,-2866,1,0,1,1,,4
5022152,F,Y,Y,2,180000,Commercial associate,Higher education,Married,House / apartment,-11719,-2866,1,0,1,1,,4
5022153,F,Y,Y,2,180000,Commercial associate,Higher education,Married,House / apartment,-11719,-2866,1,0,1,1,,4
5022154,F,Y,Y,2,180000,Commercial associate,Higher education,Married,House / apartment,-11719,-2866,1,0,1,1,,4
5022155,F,Y,Y,2,180000,Commercial associate,Higher education,Married,House / apartment,-11719,-2866,1,0,1,1,,4
5022157,F,Y,Y,2,180000,Commercial associate,Higher education,Married,House / apartment,-11719,-2866,1,0,1,1,,4
5022161,F,N,Y,0,288000,Pensioner,Secondary / secondary special,Separated,House / apartment,-21788,365243,1,0,1,0,,1
